Surface habitable,Surface du terrain,Chambres,Meublé,Type de cuisine,Surface du jardin,Terrasse,Surface de la terrasse,Nombre de façades,État du bâtiment,Combien de feux ouverts ?,Piscine,Salles de bains,Toilettes,Dressing,Cave,Bureau,Salon,Parkings intérieurs,Parkings extérieurs,Salle à manger,Salles de douche,Buanderie,Année de construction,id,transactionType,type,subtype,zip,price,état
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9282298,for sale,house group,house group,7904,129000 - 149000,None
129,91,2,Non,Pas équipée,None,None,None,2,À rénover,None,None,2,1,None,None,None,None,1,None,None,2,None,1920,9184268,for sale,house,town house,4020,130000,to renovate
90,130,2,Non,Équipée,47,None,18,2,Bon,None,None,1,1,None,Oui,None,None,None,None,Oui,None,None,1880,9173928,for sale,house,house,6150,130000,good
159,203,3,Non,Pas équipée,None,Oui,None,3,À rafraîchir,None,None,1,1,None,None,None,Oui,None,1,Oui,None,None,1900,9159864,for sale,house,house,4990,135000,to be done up
130,50,2,Non,Équipée,None,None,None,2,Bon,None,None,1,2,None,None,Oui,None,None,None,None,None,None,1930,9270934,for sale,house,house,9600,139000,good
227,143,3,Non,Équipée,50,None,20,3,Bon,None,None,1,1,None,None,None,None,None,None,None,1,None,1900,9152304,for sale,house,house,6060,140000,good
202,657,4,None,Pas équipée,None,None,None,4,Bon,None,None,1,1,None,None,Oui,None,1,None,Oui,None,None,1968,9283366,for sale,house,house,6856,140000,good
135,160,4,Non,Américaine semi-équipée,None,None,30,2,Bon,None,None,1,1,None,None,None,None,None,1,None,1,None,1915,9078738,for sale,house,house,7390,142500,good
125,151,2,Non,Hyper équipée,25,None,35,2,Excellent état,None,None,1,1,None,None,None,None,1,None,None,1,None,1965,9154269,for sale,house,house,7390,147500,as new
150,90,3,Non,Pas équipée,20,None,None,2,À rafraîchir,None,None,2,1,None,None,None,None,None,None,None,None,None,1930,9124285,for sale,house,house,9600,149000,to be done up
125,60,4,Oui,Équipée,None,None,None,3,À rafraîchir,None,None,2,2,None,Oui,None,None,None,None,Oui,1,None,1900,9191753,for sale,house,apartment block,6041,149900,to be done up
125,240,2,Non,Équipée,140,None,53,2,Bon,None,None,1,2,None,Oui,Oui,None,None,None,Oui,1,None,1899,9211092,for sale,house,house,6230,149900,good
125,342,2,Non,Équipée,275,None,25,4,Bon,None,None,1,2,None,None,Oui,None,1,None,None,1,None,1960,9079474,for sale,house,house,7370,152500,good
110,522,3,Non,Semi-équipée,450,Oui,None,3,Bon,None,None,1,1,None,None,None,None,None,None,Oui,1,None,1967,9228279,for sale,house,house,4460,158000,good
207,160,5,Non,Équipée,None,Oui,None,2,À rénover,None,None,2,2,None,Oui,None,None,1,None,None,None,None,1910,9204560,for sale,house,house,9600,159000,to renovate
150,273,4,None,Hyper équipée,160,None,37,3,Bon,None,None,1,1,None,None,Oui,None,None,None,None,None,Oui,1900,9215592,for sale,house,house,6010,160000,good
175,200,2,None,Semi-équipée,None,None,None,2,À rafraîchir,None,None,1,1,None,None,None,None,None,None,None,None,None,1935,9146906,for sale,house,house,7134,161000,to be done up
114,100,2,Non,Américaine hyper-équipée,None,None,16,2,Bon,None,None,1,2,None,None,None,None,None,None,None,None,None,1920,9215061,for sale,house,house,9600,169500,good
84,178,2,Non,Pas équipée,90,None,11,4,À rénover,None,None,1,1,None,None,None,None,1,None,None,None,None,1963,9280697,for sale,house,house,4430,175000,to renovate
326,566,5,Non,Équipée,200,Oui,None,4,À rafraîchir,None,None,2,2,None,None,Oui,None,1,None,None,None,None,1900,9009325,for sale,house,house,5580,175000,to be done up
108,60,2,Non,Semi-équipée,None,None,None,2,À rafraîchir,None,None,2,2,None,Oui,None,None,None,None,Oui,2,None,1940,9222253,for sale,house,apartment block,4300,179000,to be done up
100,260,2,Non,Équipée,177,None,None,2,Bon,None,None,2,1,None,None,None,None,None,None,Oui,None,None,1899,9282635,for sale,house,house,4340,179000,good
125,478,3,Non,Équipée,225,None,15,4,Excellent état,None,None,1,2,None,None,None,None,1,1,None,None,None,1961,9240373,for sale,house,house,4400,179000,as new
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4579494,for sale,house group,house group,6440,179600 - 300838,None
200,215,5,Non,Équipée,122,None,10,2,Bon,None,None,2,2,None,Oui,None,None,None,None,None,2,None,1900,8661918,for sale,house,house,4800,180000,good
187,802,4,None,Équipée,615,None,None,2,Bon,2,None,1,2,None,None,Oui,None,None,None,Oui,None,Oui,1946,9239964,for sale,house,house,5580,180000,good
108,70,3,Non,Équipée,None,None,12,2,Bon,None,None,2,2,None,Oui,None,None,None,None,Oui,None,None,1899,9182996,for sale,house,house,4030,185000,good
136,1842,4,None,Semi-équipée,1650,None,16,4,À restaurer,None,None,1,2,None,None,None,None,1,1,None,None,None,1899,9219685,for sale,house,house,4500,185000,to restore
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9283541,for sale,house group,house group,7972,185000 - 185000,None
140,192,3,Non,Semi-équipée,143,Oui,None,3,À rafraîchir,None,None,3,3,None,None,None,Oui,None,None,None,None,None,1955,9259277,for sale,house,apartment block,4000,189000,to be done up
120,539,2,Non,Américaine équipée,300,None,35,2,Bon,None,None,1,1,None,Oui,Oui,None,None,None,Oui,1,None,1943,9261038,for sale,house,house,6238,189900,good
149,140,3,Non,Équipée,75,None,15,2,Fraîchement rénové,None,None,1,2,None,Oui,None,None,None,None,None,1,None,1900,9277328,for sale,house,house,7160,189900,just renovated
130,527,3,Non,Équipée,345,None,100,3,Bon,None,None,1,1,None,None,Oui,None,1,None,None,1,None,1960,9152878,for sale,house,house,4400,190000,good
242,475,3,Non,Semi-équipée,100,None,36,3,Bon,None,None,1,2,None,Oui,Oui,None,None,None,Oui,1,None,1925,8901692,for sale,house,house,4180,195000,good
162,191,3,Non,Semi-équipée,None,None,14,4,À rénover,None,None,1,2,None,Oui,None,None,None,None,None,1,None,1900,9143689,for sale,house,house,1790,199000,to renovate
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8804426,for sale,house group,house group,4040,199000 - 199000,None
144,300,3,Non,Équipée,180,None,15,2,Excellent état,None,None,1,2,None,Oui,None,None,1,1,Oui,1,None,1951,9169027,for sale,house,town house,4800,199900,as new
224,223,4,Non,Équipée,None,None,None,2,Bon,None,None,1,2,None,Oui,None,None,1,None,Oui,1,None,1900,9108263,for sale,house,mixed use building,6230,199900,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8018096,for sale,house group,house group,7900,203691.98 - 242543.98,None
120,506,3,Non,Américaine hyper-équipée,240,Oui,None,3,Bon,None,None,1,1,None,None,None,None,1,3,None,1,None,1887,9252708,for sale,house,house,4540,215000,good
91,587,2,Non,Équipée,408,None,32,3,Bon,None,None,1,1,None,Oui,None,None,2,None,Oui,None,None,1973,9257889,for sale,house,town house,4020,219000,good
148,218,3,Non,Équipée,150,None,12,3,Fraîchement rénové,None,None,1,2,None,Oui,Oui,None,None,None,None,1,None,1920,9262151,for sale,house,house,6042,220000,just renovated
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8015897,for sale,house group,house group,7800,220000 - 223000,None
150,1000,3,None,Hyper équipée,None,None,None,3,Fraîchement rénové,None,None,1,2,None,Oui,None,Oui,None,None,Oui,None,Oui,1980,9158716,for sale,house,town house,6240,225000,just renovated
201,370,4,Non,Pas équipée,105,None,15,2,À rénover,None,None,1,2,None,Oui,None,None,1,None,None,None,None,1880,9156362,for sale,house,mixed use building,9600,225000,to renovate
183,399,2,Non,Semi-équipée,274,None,15,2,Bon,None,None,1,1,None,Oui,None,None,None,None,Oui,1,None,1889,9114740,for sale,house,house,6230,229000,good
120,339,3,None,Équipée,150,None,25,4,Bon,None,None,1,2,None,Oui,None,None,2,None,None,None,None,1958,9158252,for sale,house,house,4540,229500,good
208,209,5,Non,Semi-équipée,None,None,117,3,À rénover,None,None,1,3,None,Oui,None,None,None,None,None,1,None,1932,9246863,for sale,house,mixed use building,4920,230000,to renovate
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8261226,for sale,house group,house group,8434,230000 - 240000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8634207,for sale,house group,house group,1480,235000 - 315000,None
103,347,2,Non,Semi-équipée,287,None,16,2,Bon,None,None,1,2,None,None,None,None,None,None,None,1,None,1950,9012926,for sale,house,house,4300,235000,good
140,1423,3,None,Semi-équipée,1300,Oui,None,4,À rénover,None,None,1,1,None,None,None,None,1,4,None,None,None,1977,9190485,for sale,house,bungalow,4530,235000,to renovate
250,296,5,Non,Semi-équipée,200,None,30,3,Bon,None,None,1,2,None,None,None,None,2,2,Oui,None,None,1978,9204937,for sale,house,house,4050,239000,good
173,190,4,Non,Équipée,85,None,25,2,Excellent état,None,None,1,1,None,None,None,None,None,None,Oui,None,None,1948,9198550,for sale,house,house,9600,239500,as new
194,820,3,None,Équipée,None,None,None,4,Excellent état,None,None,1,2,None,None,None,None,None,None,None,None,None,1960,9267577,for sale,house,house,6540,240000,as new
200,1960,3,None,Semi-équipée,1340,None,None,4,Bon,None,None,2,2,None,None,Oui,None,5,None,Oui,2,Oui,1950,9271669,for sale,house,house,7110,240000,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9029694,for sale,house group,house group,3620,243000 - 326500,None
116,177,3,Non,Américaine hyper-équipée,120,Oui,None,2,Excellent état,None,None,1,3,None,None,None,None,None,None,Oui,None,None,1950,9270610,for sale,house,house,4420,245000,as new
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8767662,for sale,house group,house group,8930,245000 - 289000,None
200,120,3,Non,Hyper équipée,None,None,27,2,Excellent état,None,None,1,3,None,Oui,None,None,None,None,Oui,None,None,1935,8906166,for sale,house,mixed use building,9600,245000,as new
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8691015,for sale,house group,house group,6890,249900 - 259900,None
173,133,4,Non,Hyper équipée,20,None,10,2,Fraîchement rénové,None,None,1,1,None,Oui,None,None,None,None,Oui,1,None,1930,9122844,for sale,house,house,9600,249900,just renovated
586,1270,4,Non,Pas équipée,1000,None,80,2,À rafraîchir,None,None,2,2,None,Oui,None,None,4,2,None,2,None,1900,9288585,for sale,house,apartment block,6534,250000,to be done up
586,1270,4,Non,Pas équipée,1000,None,80,2,À rafraîchir,None,None,2,2,None,Oui,None,None,4,2,None,2,None,1900,9286870,for sale,house,house,6534,250000,to be done up
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8942354,for sale,house group,house group,7000,251706 - 254175,None
110,267,3,Non,Équipée,None,None,None,2,Excellent état,None,None,1,2,None,None,Oui,None,1,1,None,None,None,2015,9129912,for sale,house,house,4470,255000,as new
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7899865,for sale,house group,house group,4800,255000 - 280000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8901312,for sale,house group,house group,7060,256500 - 259000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,1,None,None,None,None,9155433,for sale,house group,house group,4840,259000 - 333600,None
135,1460,3,Non,Équipée,1064,Oui,None,4,À rafraîchir,None,None,2,1,None,None,Oui,None,1,1,None,1,None,1955,9262819,for sale,house,house,5300,259000,to be done up
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9214164,for sale,house group,house group,2440,263658 - 313000,None
102,81,2,Non,Américaine hyper-équipée,15,None,10,2,Excellent état,None,None,1,2,None,None,None,None,None,None,Oui,1,None,1930,9209998,for sale,house,house,1601,267000,as new
147,630,3,Non,Équipée,150,None,21,4,Bon,None,None,1,1,None,None,None,None,1,3,None,1,None,1988,9165314,for sale,house,villa,5651,270000,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7755379,for sale,house group,house group,4000,270236 - 281744,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8937694,for sale,house group,house group,3840,273000 - 312000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9206702,for sale,house group,house group,2370,274000 - 315000,None
165,218,3,None,Américaine équipée,85,None,24,2,Bon,None,None,1,1,None,None,None,None,None,None,None,None,Oui,2010,9250501,for sale,house,house,4460,274000,good
270,76,8,Non,Semi-équipée,None,None,None,2,À restaurer,None,None,5,4,None,Oui,None,None,None,None,None,None,None,1910,9284634,for sale,house,apartment block,1080,275000,to restore
170,435,3,Non,Semi-équipée,200,None,26,3,Bon,None,None,1,3,None,None,Oui,None,1,3,None,None,None,1970,9288906,for sale,house,house,4432,275000,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8954182,for sale,house group,house group,9600,275000 - 275000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8740256,for sale,house group,house group,9600,275000 - 275000,None
147,1066,4,Non,Semi-équipée,916,None,47,3,À rénover,None,None,1,1,None,Oui,None,None,1,1,Oui,1,None,1909,9143692,for sale,house,house,4170,279000,to renovate
163,1029,3,None,Équipée,None,Oui,None,3,Excellent état,None,None,1,2,None,Oui,Oui,Oui,None,None,Oui,None,None,1918,9275176,for sale,house,house,1420,280000,as new
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9003585,for sale,house group,house group,8470,280000 - 349000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9190061,for sale,house group,house group,5004,281995 - 298869,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9092781,for sale,house group,house group,9600,282500 - 327500,None
115,164,3,Non,Équipée,None,None,9,3,Bon,None,None,2,2,None,None,None,None,1,2,None,2,None,1936,9147896,for sale,house,house,1330,285000,good
160,154,5,Non,Hyper équipée,28,None,32,2,Fraîchement rénové,None,None,2,2,None,Oui,Oui,None,None,None,Oui,2,None,1910,9178848,for sale,house,apartment block,4020,285000,just renovated
160,154,5,Non,Hyper équipée,28,None,32,2,Fraîchement rénové,None,None,2,2,None,Oui,Oui,None,None,None,Oui,2,None,1910,9110063,for sale,house,house,4020,285000,just renovated
184,1194,3,None,Semi-équipée,None,None,40,4,Excellent état,1,None,1,2,None,None,Oui,Oui,1,5,Oui,None,Oui,1974,9211881,for sale,house,villa,7866,285000,as new
217,285,3,Non,Hyper équipée,130,None,20,3,Excellent état,None,None,1,2,None,Oui,None,None,None,2,None,1,None,1965,9167440,for sale,house,house,9600,287500,as new
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9255277,for sale,house group,house group,2800,288500 - 534500,None
322,492,3,Non,Semi-équipée,400,Oui,None,3,Bon,None,None,1,3,None,None,Oui,None,None,None,None,1,None,1920,9113487,for sale,house,mixed use building,4500,289000,good
160,1763,3,Non,Équipée,1700,None,25,4,À rafraîchir,None,None,1,2,None,Oui,Oui,None,1,1,Oui,None,None,1934,9121915,for sale,house,house,6238,289900,to be done up
140,551,4,Non,Hyper équipée,300,None,40,3,Bon,None,None,1,1,Oui,Oui,None,None,None,2,Oui,1,Oui,2005,9194485,for sale,house,house,4140,290000,good
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9075893,for sale,house group,house group,3890,295000 - 318000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9284534,for sale,house group,house group,7760,295000 - 315000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9165750,for sale,house group,house group,5590,295500 - 322800,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9278010,for sale,house group,house group,2200,295918 - 464626,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9206178,for sale,house group,house group,2450,296000 - 309000,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,None,None,None,None,None,8818333,for sale,house group,house group,1760,298404 - 380850,None
